,Año,Emisión,Emisión_ID,Provincia,Provincia_ID,Emisión Anual
1762,2017,PM25,6,Ciudad Real,13,13.9825
1763,2017,Pb,7,Córdoba,14,0.0539
1764,2017,As,1,A Coruña,15,1.0966
1765,2017,BaP,2,Cuenca,16,0.1135
1766,2017,Cd,3,Girona,17,0.1573
1767,2017,Ni,4,Granada,18,3.6076
1768,2017,PM10,5,Guadalajara,19,20.0578
1769,2017,PM25,6,Gipuzkoa,20,8.4009
1770,2017,Pb,7,Huelva,21,0.0086
1771,2017,As,1,Huesca,22,0.4529
1772,2017,BaP,2,Jaén,23,0.3246
1773,2017,Cd,3,León,24,0.0613
1774,2017,Ni,4,Lleida,25,1.9391
1775,2017,PM10,5,La Rioja,26,17.3987
1776,2017,PM25,6,Lugo,27,10.3161
1777,2017,Pb,7,Madrid,28,0.0031
1778,2017,As,1,Málaga,29,0.4407
1779,2017,BaP,2,Murcia,30,0.032
1780,2017,Cd,3,Navarra,31,0.0652
1781,2017,Ni,4,Ourense,32,8.3
1782,2017,PM10,5,Asturias,33,24.0119
1783,2017,PM25,6,Palencia,34,5.4331
1784,2017,Pb,7,Las Palmas,35,0.004
1785,2017,As,1,Pontevedra,36,1.75
1786,2017,BaP,2,Salamanca,37,0.1135
1787,2017,Cd,3,Santa Cruz de Tenerife,38,0.14
1788,2017,Ni,4,Cantabria,39,2.1162
1789,2017,PM10,5,Segovia,40,11.552
1790,2017,PM25,6,Sevilla,41,18.8221
1791,2017,Pb,7,Soria,42,0.0023
1792,2017,As,1,Tarragona,43,0.5792
1793,2017,BaP,2,Teruel,44,0.1135
1794,2017,Cd,3,Toledo,45,0.186
1795,2017,Ni,4,Valencia,46,2.6771
1796,2017,PM10,5,Valladolid,47,17.7003
1797,2017,PM25,6,Bizkaia,48,10.099
1798,2017,Pb,7,Zamora,49,0.0018
1799,2017,As,1,Zaragoza,50,0.3728
1800,2017,BaP,2,Álava,1,0.1591
1801,2017,Cd,3,Albacete,2,0.347
1802,2017,Ni,4,Alicante,3,2.4685
1803,2017,PM10,5,Almería,4,22.8007
1804,2017,PM25,6,Ávila,5,10.099
1805,2017,Pb,7,Badajoz,6,0.0015
1806,2017,As,1,Islas Baleares,7,1.0169
1807,2017,BaP,2,Barcelona,8,0.2104
1808,2017,Cd,3,Burgos,9,0.0941
1809,2017,Ni,4,Cáceres,10,0.7989
1810,2017,PM10,5,Cádiz,11,26.2078
1811,2017,PM25,6,Castellón,12,9.5197
1812,2017,Pb,7,Ciudad Real,13,0.0023
1813,2017,As,1,Córdoba,14,0.7269
1814,2017,BaP,2,A Coruña,15,0.4475
1815,2017,Cd,3,Cuenca,16,0.13
1816,2017,Ni,4,Girona,17,2.4609
1817,2017,PM10,5,Granada,18,30.8379
1818,2017,PM25,6,Guadalajara,19,3.711
1819,2017,Pb,7,Gipuzkoa,20,0.0101
1820,2017,As,1,Huelva,21,3.1524
1821,2017,BaP,2,Huesca,22,0.1135
1822,2017,Cd,3,Jaén,23,0.1528
1823,2017,Ni,4,León,24,1.0295
1824,2017,PM10,5,Lleida,25,18.0197
1825,2017,PM25,6,La Rioja,26,8.1077
1826,2017,Pb,7,Lugo,27,0.06
1827,2017,As,1,Madrid,28,0.483
1828,2017,BaP,2,Málaga,29,0.063
1829,2017,Cd,3,Murcia,30,0.13
1830,2017,Ni,4,Navarra,31,1.0347
1831,2017,PM10,5,Ourense,32,16.5492
1832,2017,PM25,6,Asturias,33,11.5509
1833,2017,Pb,7,Palencia,34,0.0023
1834,2017,As,1,Las Palmas,35,0.4529
1835,2017,BaP,2,Pontevedra,36,0.2006
1836,2017,Cd,3,Salamanca,37,0.0723
1837,2017,Ni,4,Santa Cruz de Tenerife,38,2.9627
1838,2017,PM10,5,Cantabria,39,20.252
1839,2017,PM25,6,Segovia,40,10.099
1840,2017,Pb,7,Sevilla,41,0.0053
1841,2017,As,1,Soria,42,0.0902
1842,2017,BaP,2,Tarragona,43,0.1481
1843,2017,Cd,3,Teruel,44,0.13
1844,2017,Ni,4,Toledo,45,0.6563
1845,2017,PM10,5,Valencia,46,17.0101
1846,2017,PM25,6,Valladolid,47,11.9791
1847,2017,Pb,7,Bizkaia,48,0.0228
1848,2017,As,1,Zamora,49,0.1527
1849,2017,BaP,2,Zaragoza,50,0.1672
1850,2017,Cd,3,Álava,1,0.22
1851,2017,Ni,4,Albacete,2,1.414
1852,2017,PM10,5,Alicante,3,17.8658
1853,2017,PM25,6,Almería,4,10.3202
1854,2017,Pb,7,Ávila,5,0.0013
1855,2017,As,1,Badajoz,6,0.4003
1856,2017,BaP,2,Islas Baleares,7,0.0911
1857,2017,Cd,3,Barcelona,8,0.3058
1858,2017,Ni,4,Burgos,9,0.6525
1859,2017,PM10,5,Cáceres,10,15.7361
1860,2017,PM25,6,Cádiz,11,14.2673
1861,2017,Pb,7,Castellón,12,0.012
1862,2017,As,1,Ciudad Real,13,1.1262
1863,2017,BaP,2,Córdoba,14,0.0684
1864,2017,Cd,3,A Coruña,15,0.784
1865,2017,Ni,4,Cuenca,16,2.1162
1866,2017,PM10,5,Girona,17,21.3752
1867,2017,PM25,6,Granada,18,17.3889
1868,2017,Pb,7,Guadalajara,19,0.004
1869,2017,As,1,Gipuzkoa,20,0.2507
1870,2017,BaP,2,Huelva,21,0.0368
1871,2017,Cd,3,Huesca,22,0.13
1872,2017,Ni,4,Jaén,23,6.4682
1873,2017,PM10,5,León,24,17.7416
1874,2017,PM25,6,Lleida,25,10.8115
1875,2017,Pb,7,La Rioja,26,0.004
1876,2017,As,1,Lugo,27,1.8
1877,2017,BaP,2,Madrid,28,0.1011
1878,2017,Cd,3,Málaga,29,0.0898
1879,2017,Ni,4,Murcia,30,1.4632
1880,2017,PM10,5,Navarra,31,14.6514
1881,2017,PM25,6,Ourense,32,9.738
1882,2017,Pb,7,Asturias,33,0.0074
1883,2017,As,1,Palencia,34,0.4208
1884,2017,BaP,2,Las Palmas,35,0.1135
1885,2017,Cd,3,Pontevedra,36,1.706
1886,2017,Ni,4,Salamanca,37,0.928
1887,2017,PM10,5,Santa Cruz de Tenerife,38,25.4994
1888,2017,PM25,6,Cantabria,39,9.9667
1889,2017,Pb,7,Segovia,40,0.0015
1890,2017,As,1,Sevilla,41,0.8719
1891,2017,BaP,2,Soria,42,0.1135
1892,2017,Cd,3,Tarragona,43,0.1168
1893,2017,Ni,4,Teruel,44,2.1162
1894,2017,PM10,5,Toledo,45,25.6049
1895,2017,PM25,6,Valencia,46,9.2328
1896,2017,Pb,7,Valladolid,47,0.0031
1897,2017,As,1,Bizkaia,48,0.5794
1898,2017,BaP,2,Zamora,49,0.1135
1899,2017,Cd,3,Zaragoza,50,0.1754
1900,2017,Ni,4,Álava,1,2.9395
1901,2017,PM10,5,Albacete,2,27.1062
1902,2017,PM25,6,Alicante,3,9.5615
1903,2017,Pb,7,Almería,4,0.0044
1904,2017,As,1,Ávila,5,0.1164
1905,2017,BaP,2,Badajoz,6,0.0136
1906,2017,Cd,3,Islas Baleares,7,0.1248
1907,2017,Ni,4,Barcelona,8,3.9683
1908,2017,PM10,5,Burgos,9,17.6001
1909,2017,PM25,6,Cáceres,10,6.9562
1910,2017,Pb,7,Cádiz,11,0.0044
1911,2017,As,1,Castellón,12,0.5323
1912,2017,BaP,2,Ciudad Real,13,0.2502
1913,2017,Cd,3,Córdoba,14,1.6705
1914,2017,Ni,4,A Coruña,15,5.949
1915,2017,PM10,5,Cuenca,16,28.6933
1916,2017,PM25,6,Girona,17,10.1441
1917,2017,Pb,7,Granada,18,0.0036
1918,2017,As,1,Guadalajara,19,0.1523
1919,2017,BaP,2,Gipuzkoa,20,0.118
1920,2017,Cd,3,Huelva,21,0.2776
1921,2017,Ni,4,Huesca,22,2.1162
1922,2017,PM10,5,Jaén,23,34.9875
1923,2017,PM25,6,León,24,9.5057
1924,2017,Pb,7,Lleida,25,0.0021
1925,2017,As,1,La Rioja,26,0.4529
1926,2017,BaP,2,Lugo,27,0.2769
1927,2017,Cd,3,Madrid,28,0.0681
1928,2017,Ni,4,Málaga,29,5.3004
1929,2017,PM10,5,Murcia,30,23.3311
1930,2017,PM25,6,Navarra,31,8.4651
1931,2017,Pb,7,Ourense,32,0.06
1932,2017,As,1,Asturias,33,0.521
1933,2017,BaP,2,Palencia,34,0.1135
1934,2017,Cd,3,Las Palmas,35,0.13
1935,2017,Ni,4,Pontevedra,36,8.3
1936,2017,PM10,5,Salamanca,37,19.0328
1937,2017,PM25,6,Santa Cruz de Tenerife,38,9.8036
1938,2017,Pb,7,Cantabria,39,0.009
1939,2017,As,1,Segovia,40,0.091
1940,2017,BaP,2,Sevilla,41,0.1205
1941,2017,Cd,3,Soria,42,0.0536
1942,2017,Ni,4,Tarragona,43,3.3936
1943,2017,PM10,5,Teruel,44,17.7608
1944,2017,PM25,6,Toledo,45,9.1069
1945,2017,Pb,7,Valencia,46,0.012
1946,2017,As,1,Valladolid,47,0.1076
1947,2017,BaP,2,Bizkaia,48,0.1671
1948,2017,Cd,3,Zamora,49,0.062
1949,2017,Ni,4,Zaragoza,50,2.2716
1950,2017,PM10,5,Álava,1,14.1855
1951,2017,PM25,6,Albacete,2,11.1733
1952,2017,Pb,7,Alicante,3,0.0101
1953,2017,As,1,Almería,4,0.4577
1954,2017,BaP,2,Ávila,5,0.1135
1955,2017,Cd,3,Badajoz,6,0.0505
1956,2017,Ni,4,Islas Baleares,7,2.4416
1957,2017,PM10,5,Barcelona,8,24.4775
1958,2017,PM25,6,Burgos,9,6.1147
1959,2017,Pb,7,Cáceres,10,0.0014
1960,2017,As,1,Cádiz,11,0.4339
1961,2017,BaP,2,Castellón,12,0.0845
1962,2017,Cd,3,Ciudad Real,13,0.3505
1963,2017,Ni,4,Córdoba,14,1.7721
1964,2017,PM10,5,A Coruña,15,18.8503
1965,2017,PM25,6,Cuenca,16,10.099
1966,2017,Pb,7,Girona,17,0.0049
1967,2017,As,1,Granada,18,0.4529
1968,2017,BaP,2,Guadalajara,19,0.1135
1969,2017,Cd,3,Gipuzkoa,20,0.2091
1970,2017,Ni,4,Huelva,21,1.8706
1971,2017,PM10,5,Huesca,22,18.5645
1972,2017,PM25,6,Jaén,23,22.463
1973,2017,Pb,7,León,24,0.0014
1974,2017,As,1,Lleida,25,0.4552
1975,2017,BaP,2,La Rioja,26,0.1135
1976,2017,Cd,3,Lugo,27,1.4
1977,2017,Ni,4,Madrid,28,2.1751
1978,2017,PM10,5,Málaga,29,24.6223
1979,2017,PM25,6,Murcia,30,12.4249
1980,2017,Pb,7,Navarra,31,0.0018
1981,2017,As,1,Ourense,32,1.8
1982,2017,BaP,2,Asturias,33,0.9629
1983,2017,Cd,3,Palencia,34,0.0572
1984,2017,Ni,4,Las Palmas,35,2.1162
1985,2017,PM10,5,Pontevedra,36,21.7971
1986,2017,PM25,6,Salamanca,37,10.099
1987,2017,Pb,7,Santa Cruz de Tenerife,38,0.0015
1988,2017,As,1,Cantabria,39,0.2944
1989,2017,BaP,2,Segovia,40,0.1135
1990,2017,Cd,3,Sevilla,41,0.1003
1991,2017,Ni,4,Soria,42,1.261
1992,2017,PM10,5,Tarragona,43,19.0479
1993,2017,PM25,6,Teruel,44,5.2688
1994,2017,Pb,7,Toledo,45,0.0016
1995,2017,As,1,Valencia,46,0.3062
1996,2017,BaP,2,Valladolid,47,0.1135
1997,2017,Cd,3,Bizkaia,48,0.9283
1998,2017,Ni,4,Zamora,49,1.5402
1999,2017,PM10,5,Zaragoza,50,18.708
2000,2017,PM25,6,Álava,1,7.8364
2001,2017,Pb,7,Albacete,2,0.004
2002,2017,As,1,Alicante,3,0.3035
2003,2017,BaP,2,Almería,4,0.0458
2004,2017,Cd,3,Ávila,5,0.1658
2005,2017,Ni,4,Badajoz,6,0.8329
2006,2017,PM10,5,Islas Baleares,7,17.9736
2007,2017,PM25,6,Barcelona,8,14.5692
2008,2017,Pb,7,Burgos,9,0.0022
2009,2017,As,1,Cáceres,10,0.3043
2010,2017,BaP,2,Cádiz,11,0.038
2011,2017,Cd,3,Castellón,12,0.0941
2012,2017,Ni,4,Ciudad Real,13,1.4429
2013,2017,PM10,5,Córdoba,14,26.0848
2014,2017,PM25,6,A Coruña,15,12.9913
2015,2017,Pb,7,Cuenca,16,0.004
2016,2017,As,1,Girona,17,0.5809
2017,2017,BaP,2,Granada,18,0.3245
2018,2017,Cd,3,Guadalajara,19,0.0172
2019,2017,Ni,4,Gipuzkoa,20,2.164
2020,2017,PM10,5,Huelva,21,24.8557
2021,2017,PM25,6,Huesca,22,10.031
2022,2017,Pb,7,Jaén,23,0.0257
2023,2017,As,1,León,24,0.1919
2024,2017,BaP,2,Lleida,25,0.3619
2025,2017,Cd,3,La Rioja,26,0.13
2026,2017,Ni,4,Lugo,27,8.3
2027,2017,PM10,5,Madrid,28,20.6531
2028,2017,PM25,6,Málaga,29,12.8887
2029,2017,Pb,7,Murcia,30,0.002
2030,2017,As,1,Navarra,31,0.155
2031,2017,BaP,2,Ourense,32,0.7394
2032,2017,Cd,3,Asturias,33,0.3524
2033,2017,Ni,4,Palencia,34,1.7326
2034,2017,PM10,5,Las Palmas,35,30.4743
2035,2017,PM25,6,Pontevedra,36,12.7901
2036,2017,Pb,7,Salamanca,37,0.0668
2037,2017,As,1,Santa Cruz de Tenerife,38,0.2383
2038,2017,BaP,2,Cantabria,39,0.1135
2039,2017,Cd,3,Segovia,40,0.0538
2040,2017,Ni,4,Sevilla,41,2.0655
2041,2017,PM10,5,Soria,42,15.8075
2042,2017,PM25,6,Tarragona,43,10.2276
2043,2017,Pb,7,Teruel,44,0.004
2044,2017,As,1,Toledo,45,0.6878
2045,2017,BaP,2,Valencia,46,0.094
2046,2017,Cd,3,Valladolid,47,0.0653
2047,2017,Ni,4,Bizkaia,48,6.5358
2048,2017,PM10,5,Zamora,49,15.1522
2049,2017,PM25,6,Zaragoza,50,13.496
2050,2017,Pb,7,Álava,1,0.0129
2051,2017,As,1,Albacete,2,1.805
2052,2017,BaP,2,Alicante,3,0.07
2053,2017,Cd,3,Almería,4,0.0842
2054,2017,Ni,4,Ávila,5,1.0426
2055,2017,PM10,5,Badajoz,6,17.4481
2056,2017,PM25,6,Islas Baleares,7,8.1272
2057,2017,Pb,7,Barcelona,8,0.0105
2058,2017,As,1,Burgos,9,0.0658
2059,2017,BaP,2,Cáceres,10,0.0092
2060,2017,Cd,3,Cádiz,11,0.1312
2061,2017,Ni,4,Castellón,12,1.4851
2062,2017,PM10,5,Ciudad Real,13,24.9172
2063,2017,PM25,6,Córdoba,14,15.6374
2064,2017,Pb,7,A Coruña,15,0.0324
2065,2017,As,1,Cuenca,16,0.4529
2066,2017,BaP,2,Girona,17,0.3984
2067,2017,Cd,3,Granada,18,0.0552
2068,2017,Ni,4,Guadalajara,19,2.8275
2069,2017,PM10,5,Gipuzkoa,20,16.4772
2070,2017,PM25,6,Huelva,21,17.3092
2071,2017,Pb,7,Huesca,22,0.004
2072,2017,As,1,Jaén,23,0.5073
2073,2017,BaP,2,León,24,0.1135
2074,2017,Cd,3,Lleida,25,0.097
2075,2017,Ni,4,La Rioja,26,2.1162
2076,2017,PM10,5,Lugo,27,12.042
2077,2017,PM25,6,Madrid,28,10.9846
2078,2017,Pb,7,Málaga,29,0.0051
2079,2017,As,1,Murcia,30,0.1808
2080,2017,BaP,2,Navarra,31,0.1018
2081,2017,Cd,3,Ourense,32,1.4516
2082,2017,Ni,4,Asturias,33,2.0347
2083,2017,PM10,5,Palencia,34,16.3421
2084,2017,PM25,6,Las Palmas,35,8.7936
2085,2017,Pb,7,Pontevedra,36,0.084
2086,2017,As,1,Salamanca,37,0.7766
2087,2017,BaP,2,Santa Cruz de Tenerife,38,0.0803
2088,2017,Cd,3,Cantabria,39,0.2194
2089,2017,Ni,4,Segovia,40,0.7423
2090,2017,PM10,5,Sevilla,41,30.1661
2091,2017,PM25,6,Soria,42,10.099
2092,2017,Pb,7,Tarragona,43,0.0026
2093,2017,As,1,Teruel,44,0.4529
2094,2017,BaP,2,Toledo,45,0.1106
2095,2017,Cd,3,Valencia,46,0.0835
2096,2017,Ni,4,Valladolid,47,0.9466
2097,2017,PM10,5,Bizkaia,48,17.9426
2098,2017,PM25,6,Zamora,49,4.8965
2099,2017,Pb,7,Zaragoza,50,0.0036
2100,2018,As,1,Álava,1,0.3618
2101,2018,BaP,2,Albacete,2,0.0488
2102,2018,Cd,3,Alicante,3,0.0559
2103,2018,Ni,4,Almería,4,2.5126
2104,2018,PM10,5,Ávila,5,14.232
2105,2018,PM25,6,Badajoz,6,7.0009
2106,2018,Pb,7,Islas Baleares,7,0.1469
2107,2018,As,1,Barcelona,8,0.9242
2108,2018,BaP,2,Burgos,9,0.1022
2109,2018,Cd,3,Cáceres,10,0.0303
2110,2018,Ni,4,Cádiz,11,4.7578
2111,2018,PM10,5,Castellón,12,14.1244
2112,2018,PM25,6,Ciudad Real,13,15.4444
2113,2018,Pb,7,Córdoba,14,0.0178
2114,2018,As,1,A Coruña,15,1.8112
2115,2018,BaP,2,Cuenca,16,0.1022
2116,2018,Cd,3,Girona,17,0.1857
2117,2018,Ni,4,Granada,18,2.6071
2118,2018,PM10,5,Guadalajara,19,18.7991
2119,2018,PM25,6,Gipuzkoa,20,8.9434
2120,2018,Pb,7,Huelva,21,0.0056
2121,2018,As,1,Huesca,22,0.3482
2122,2018,BaP,2,Jaén,23,0.1855
2123,2018,Cd,3,León,24,0.0757
2124,2018,Ni,4,Lleida,25,1.8322
2125,2018,PM10,5,La Rioja,26,17.879
2126,2018,PM25,6,Lugo,27,10.2573
2127,2018,Pb,7,Madrid,28,0.0025
2128,2018,As,1,Málaga,29,0.2436
2129,2018,BaP,2,Murcia,30,0.025
2130,2018,Cd,3,Navarra,31,0.089
2131,2018,Ni,4,Ourense,32,8.3
2132,2018,PM10,5,Asturias,33,21.7353
2133,2018,PM25,6,Palencia,34,4.6228
2134,2018,Pb,7,Las Palmas,35,0.0026
2135,2018,As,1,Pontevedra,36,1.8
2136,2018,BaP,2,Salamanca,37,0.1022
2137,2018,Cd,3,Santa Cruz de Tenerife,38,0.14
2138,2018,Ni,4,Cantabria,39,1.2858
2139,2018,PM10,5,Segovia,40,13.4462
2140,2018,PM25,6,Sevilla,41,15.224
2141,2018,Pb,7,Soria,42,0.0022
2142,2018,As,1,Tarragona,43,0.5729
2143,2018,BaP,2,Teruel,44,0.1022
2144,2018,Cd,3,Toledo,45,0.1695
2145,2018,Ni,4,Valencia,46,2.1097
2146,2018,PM10,5,Valladolid,47,16.6428
2147,2018,PM25,6,Bizkaia,48,9.5565
2148,2018,Pb,7,Zamora,49,0.0018
2149,2018,As,1,Zaragoza,50,0.4018
2150,2018,BaP,2,Álava,1,0.0835
2151,2018,Cd,3,Albacete,2,0.3485
2152,2018,Ni,4,Alicante,3,2.7315
2153,2018,PM10,5,Almería,4,22.4925
2154,2018,PM25,6,Ávila,5,10.0119
2155,2018,Pb,7,Badajoz,6,0.0016
2156,2018,As,1,Islas Baleares,7,0.9633
2157,2018,BaP,2,Barcelona,8,0.1734
2158,2018,Cd,3,Burgos,9,0.0877
2159,2018,Ni,4,Cáceres,10,0.555
2160,2018,PM10,5,Cádiz,11,23.6066
2161,2018,PM25,6,Castellón,12,9.0291
2162,2018,Pb,7,Ciudad Real,13,0.0017
2163,2018,As,1,Córdoba,14,0.471
2164,2018,BaP,2,A Coruña,15,0.8702
2165,2018,Cd,3,Cuenca,16,0.1128
2166,2018,Ni,4,Girona,17,2.5179
2167,2018,PM10,5,Granada,18,26.5073
2168,2018,PM25,6,Guadalajara,19,4.4167
2169,2018,Pb,7,Gipuzkoa,20,0.01
2170,2018,As,1,Huelva,21,2.1735
2171,2018,BaP,2,Huesca,22,0.1022
2172,2018,Cd,3,Jaén,23,0.0636
2173,2018,Ni,4,León,24,1.2624
2174,2018,PM10,5,Lleida,25,16.3295
2175,2018,PM25,6,La Rioja,26,8.7898
2176,2018,Pb,7,Lugo,27,0.06
2177,2018,As,1,Madrid,28,0.4092
2178,2018,BaP,2,Málaga,29,0.092
2179,2018,Cd,3,Murcia,30,0.13
2180,2018,Ni,4,Navarra,31,1.7984
2181,2018,PM10,5,Ourense,32,16.2542
2182,2018,PM25,6,Asturias,33,10.3067
2183,2018,Pb,7,Palencia,34,0.0024
2184,2018,As,1,Las Palmas,35,0.3482
2185,2018,BaP,2,Pontevedra,36,0.269
2186,2018,Cd,3,Salamanca,37,0.085
2187,2018,Ni,4,Santa Cruz de Tenerife,38,6.123
2188,2018,PM10,5,Cantabria,39,19.4616
2189,2018,PM25,6,Segovia,40,10.0119
2190,2018,Pb,7,Sevilla,41,0.0026
2191,2018,As,1,Soria,42,0.1053
2192,2018,BaP,2,Tarragona,43,0.147
2193,2018,Cd,3,Teruel,44,0.1128
2194,2018,Ni,4,Toledo,45,0.4834
2195,2018,PM10,5,Valencia,46,16.0908
2196,2018,PM25,6,Valladolid,47,10.6588
2197,2018,Pb,7,Bizkaia,48,0.0209
2198,2018,As,1,Zamora,49,0.1574
2199,2018,BaP,2,Zaragoza,50,0.2183
2200,2018,Cd,3,Álava,1,0.204
2201,2018,Ni,4,Albacete,2,0.3937
2202,2018,PM10,5,Alicante,3,16.2365
2203,2018,PM25,6,Almería,4,12.076
2204,2018,Pb,7,Ávila,5,0.0012
2205,2018,As,1,Badajoz,6,0.3903
2206,2018,BaP,2,Islas Baleares,7,0.0609
2207,2018,Cd,3,Barcelona,8,0.299
2208,2018,Ni,4,Burgos,9,1.183
2209,2018,PM10,5,Cáceres,10,13.478
2210,2018,PM25,6,Cádiz,11,15.3793
2211,2018,Pb,7,Castellón,12,0.0111
2212,2018,As,1,Ciudad Real,13,0.3482
2213,2018,BaP,2,Córdoba,14,0.0828
2214,2018,Cd,3,A Coruña,15,1.4
2215,2018,Ni,4,Cuenca,16,1.8498
2216,2018,PM10,5,Girona,17,21.4017
2217,2018,PM25,6,Granada,18,16.2634
2218,2018,Pb,7,Guadalajara,19,0.0007
2219,2018,As,1,Gipuzkoa,20,0.2566
2220,2018,BaP,2,Huelva,21,0.0536
2221,2018,Cd,3,Huesca,22,0.1128
2222,2018,Ni,4,Jaén,23,1.8498
2223,2018,PM10,5,León,24,15.106
2224,2018,PM25,6,Lleida,25,10.7615
2225,2018,Pb,7,La Rioja,26,0.0026
2226,2018,As,1,Lugo,27,1.8
2227,2018,BaP,2,Madrid,28,0.1347
2228,2018,Cd,3,Málaga,29,0.069
2229,2018,Ni,4,Murcia,30,1.4572
2230,2018,PM10,5,Navarra,31,14.1973
2231,2018,PM25,6,Ourense,32,7.2608
2232,2018,Pb,7,Asturias,33,0.0067
2233,2018,As,1,Palencia,34,0.5144
2234,2018,BaP,2,Las Palmas,35,0.1022
2235,2018,Cd,3,Pontevedra,36,1.4
2236,2018,Ni,4,Salamanca,37,0.9299
2237,2018,PM10,5,Santa Cruz de Tenerife,38,21.656
2238,2018,PM25,6,Cantabria,39,9.9247
2239,2018,Pb,7,Segovia,40,0.0014
2240,2018,As,1,Sevilla,41,0.413
2241,2018,BaP,2,Soria,42,0.1022
2242,2018,Cd,3,Tarragona,43,0.115
2243,2018,Ni,4,Teruel,44,1.8498
2244,2018,PM10,5,Toledo,45,21.6109
2245,2018,PM25,6,Valencia,46,9.6185
2246,2018,Pb,7,Valladolid,47,0.0078
2247,2018,As,1,Bizkaia,48,0.5011
2248,2018,BaP,2,Zamora,49,0.1022
2249,2018,Cd,3,Zaragoza,50,0.2705
2250,2018,Ni,4,Álava,1,2.3335
2251,2018,PM10,5,Albacete,2,24.5067
2252,2018,PM25,6,Alicante,3,9.3225
2253,2018,Pb,7,Almería,4,0.0018
2254,2018,As,1,Ávila,5,0.1536
2255,2018,BaP,2,Badajoz,6,0.0229
2256,2018,Cd,3,Islas Baleares,7,0.562
2257,2018,Ni,4,Barcelona,8,3.7695
2258,2018,PM10,5,Burgos,9,16.3694
2259,2018,PM25,6,Cáceres,10,9.7866
2260,2018,Pb,7,Cádiz,11,0.0033
2261,2018,As,1,Castellón,12,0.5319
2262,2018,BaP,2,Ciudad Real,13,0.5167
2263,2018,Cd,3,Córdoba,14,1.1151
2264,2018,Ni,4,A Coruña,15,8.3
2265,2018,PM10,5,Cuenca,16,27.496
2266,2018,PM25,6,Girona,17,10.3618
2267,2018,Pb,7,Granada,18,0.0016
2268,2018,As,1,Guadalajara,19,0.1116
2269,2018,BaP,2,Gipuzkoa,20,0.1236
2270,2018,Cd,3,Huelva,21,0.1914
2271,2018,Ni,4,Huesca,22,1.8498
2272,2018,PM10,5,Jaén,23,28.3732
2273,2018,PM25,6,León,24,8.24
2274,2018,Pb,7,Lleida,25,0.002
2275,2018,As,1,La Rioja,26,0.3482
2276,2018,BaP,2,Lugo,27,0.2894
2277,2018,Cd,3,Madrid,28,0.1101
2278,2018,Ni,4,Málaga,29,2.1015
2279,2018,PM10,5,Murcia,30,20.2864
2280,2018,PM25,6,Navarra,31,11.5013
2281,2018,Pb,7,Ourense,32,0.06
2282,2018,As,1,Asturias,33,0.5049
2283,2018,BaP,2,Palencia,34,0.1022
2284,2018,Cd,3,Las Palmas,35,0.1128
2285,2018,Ni,4,Pontevedra,36,8.3
2286,2018,PM10,5,Salamanca,37,18.2917
2287,2018,PM25,6,Santa Cruz de Tenerife,38,8.428
2288,2018,Pb,7,Cantabria,39,0.0066
2289,2018,As,1,Segovia,40,0.0924
2290,2018,BaP,2,Sevilla,41,0.0834
2291,2018,Cd,3,Soria,42,0.0549
2292,2018,Ni,4,Tarragona,43,3.0993
2293,2018,PM10,5,Teruel,44,14.4323
2294,2018,PM25,6,Toledo,45,9.9979
2295,2018,Pb,7,Valencia,46,0.0103
2296,2018,As,1,Valladolid,47,0.1376
2297,2018,BaP,2,Bizkaia,48,0.1432
2298,2018,Cd,3,Zamora,49,0.0633
2299,2018,Ni,4,Zaragoza,50,3.2508
2300,2018,PM10,5,Álava,1,13.5452
2301,2018,PM25,6,Albacete,2,10.2078
2302,2018,Pb,7,Alicante,3,0.01
2303,2018,As,1,Almería,4,0.2607
2304,2018,BaP,2,Ávila,5,0.1022
2305,2018,Cd,3,Badajoz,6,0.0546
2306,2018,Ni,4,Islas Baleares,7,3.9292
2307,2018,PM10,5,Barcelona,8,22.9716
2308,2018,PM25,6,Burgos,9,5.769
2309,2018,Pb,7,Cáceres,10,0.0012
2310,2018,As,1,Cádiz,11,0.3142
2311,2018,BaP,2,Castellón,12,0.0772
2312,2018,Cd,3,Ciudad Real,13,0.3482
2313,2018,Ni,4,Córdoba,14,0.9183
2314,2018,PM10,5,A Coruña,15,16.6807
2315,2018,PM25,6,Cuenca,16,10.0119
2316,2018,Pb,7,Girona,17,0.0043
2317,2018,As,1,Granada,18,0.2111
2318,2018,BaP,2,Guadalajara,19,0.1022
2319,2018,Cd,3,Gipuzkoa,20,0.2085
2320,2018,Ni,4,Huelva,21,0.6716
2321,2018,PM10,5,Huesca,22,15.427
2322,2018,PM25,6,Jaén,23,20.86
2323,2018,Pb,7,León,24,0.0016
2324,2018,As,1,Lleida,25,0.443
2325,2018,BaP,2,La Rioja,26,0.1022
2326,2018,Cd,3,Lugo,27,1.4
2327,2018,Ni,4,Madrid,28,2.0066
2328,2018,PM10,5,Málaga,29,24.4066
2329,2018,PM25,6,Murcia,30,10.7501
2330,2018,Pb,7,Navarra,31,0.0018
2331,2018,As,1,Ourense,32,1.8
2332,2018,BaP,2,Asturias,33,0.7648
2333,2018,Cd,3,Palencia,34,0.0615
2334,2018,Ni,4,Las Palmas,35,1.8498
2335,2018,PM10,5,Pontevedra,36,18.2592
2336,2018,PM25,6,Salamanca,37,10.0119
2337,2018,Pb,7,Santa Cruz de Tenerife,38,0.001
