Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cáceres,Hombres,4768,197613,2.41,0.8223,8.9379
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Cáceres,Mujeres,4091,199366,2.05,0.8223,8.9379
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",A Coruña,Hombres,2065,537648,0.38,11.571200000000001,11.0471
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",A Coruña,Mujeres,18047,582426,3.1,11.571200000000001,11.0471
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lugo,Hombres,4994,160627,3.11,11.56,8.16121
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Lugo,Mujeres,4314,170501,2.53,11.56,8.16121
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ourense,Hombres,5946,148852,3.99,11.56,8.59548
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Ourense,Mujeres,4778,160438,2.98,11.56,8.59548
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Pontevedra,Hombres,19107,456565,4.18,11.56,11.33911
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Pontevedra,Mujeres,1726,485991,0.36,11.56,11.33911
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Madrid,Hombres,82388,3131714,2.63,2.5284,10.45623
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Madrid,Mujeres,77256,3398209,2.27,2.5284,10.45623
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Murcia,Hombres,2537,741037,0.34,1.7308000000000001,11.46597
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Murcia,Mujeres,20781,737681,2.82,1.7308000000000001,11.46597
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Navarra,Hombres,7274,320190,2.27,2.0772,10.030280000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Navarra,Mujeres,6953,326150,2.13,2.0772,10.030280000000001
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Álava,Hombres,6703,161464,4.15,2.9116,7.87256
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Álava,Mujeres,5799,166299,3.49,2.9116,7.87256
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Bizkaia,Hombres,14168,551938,2.57,7.330100000000001,9.77882
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Bizkaia,Mujeres,11428,591804,1.93,7.330100000000001,9.77882
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Gipuzkoa,Hombres,10237,349174,2.93,2.6167,9.23642
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",Gipuzkoa,Mujeres,8906,366575,2.43,2.6167,9.23642
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",La Rioja,Hombres,3538,155582,2.27,2.3134,9.779040000000002
"Neumoconiosis, enfermedades pulmonares por agentes externos y otras",La Rioja,Mujeres,3103,159308,1.95,2.3134,9.779040000000002
"Neoplasia maligna de tráquea, bronquios y pulmón",Almería,Hombres,3614,363885,0.99,6.316599999999999,11.590370000000002
"Neoplasia maligna de tráquea, bronquios y pulmón",Almería,Mujeres,8720,350238,2.49,6.316599999999999,11.590370000000002
"Neoplasia maligna de tráquea, bronquios y pulmón",Cádiz,Hombres,6472,614651,1.05,8.0777,11.594009999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Cádiz,Mujeres,167,628535,0.03,8.0777,11.594009999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Córdoba,Hombres,2617,382942,0.68,3.3996,11.353299999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Córdoba,Mujeres,6860,398040,1.72,3.3996,11.353299999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Granada,Hombres,3854,452882,0.85,4.619999999999999,14.9406
"Neoplasia maligna de tráquea, bronquios y pulmón",Granada,Mujeres,1518,463997,0.33,4.619999999999999,14.9406
"Neoplasia maligna de tráquea, bronquios y pulmón",Huelva,Hombres,2534,258731,0.98,4.851300000000001,14.97291
"Neoplasia maligna de tráquea, bronquios y pulmón",Huelva,Mujeres,6010,263407,2.28,4.851300000000001,14.97291
"Neoplasia maligna de tráquea, bronquios y pulmón",Jaén,Hombres,2414,313901,0.77,6.9883,16.44326
"Neoplasia maligna de tráquea, bronquios y pulmón",Jaén,Mujeres,4830,319474,1.51,6.9883,16.44326
"Neoplasia maligna de tráquea, bronquios y pulmón",Málaga,Hombres,7155,814462,0.88,5.7309,12.200550000000002
"Neoplasia maligna de tráquea, bronquios y pulmón",Málaga,Mujeres,2526,845886,0.3,5.7309,12.200550000000002
"Neoplasia maligna de tráquea, bronquios y pulmón",Sevilla,Hombres,8239,949279,0.87,3.8165999999999998,12.210949999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Sevilla,Mujeres,2179,991912,0.22,3.8165999999999998,12.210949999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Huesca,Hombres,1443,111637,1.29,2.5641,10.7601
"Neoplasia maligna de tráquea, bronquios y pulmón",Huesca,Mujeres,5230,109359,4.78,2.5641,10.7601
"Neoplasia maligna de tráquea, bronquios y pulmón",Teruel,Hombres,7230,67938,10.64,2.5641,7.9026
"Neoplasia maligna de tráquea, bronquios y pulmón",Teruel,Mujeres,1070,66087,1.62,2.5641,7.9026
"Neoplasia maligna de tráquea, bronquios y pulmón",Zaragoza,Hombres,7324,472749,1.55,5.0315,10.15489
"Neoplasia maligna de tráquea, bronquios y pulmón",Zaragoza,Mujeres,2113,492924,0.43,5.0315,10.15489
"Neoplasia maligna de tráquea, bronquios y pulmón",Asturias,Hombres,6114,487926,1.25,4.0748999999999995,7.97086
"Neoplasia maligna de tráquea, bronquios y pulmón",Asturias,Mujeres,2886,533543,0.54,4.0748999999999995,7.97086
"Neoplasia maligna de tráquea, bronquios y pulmón",Islas Baleares,Hombres,6776,578751,1.17,4.705100000000001,9.52112
"Neoplasia maligna de tráquea, bronquios y pulmón",Islas Baleares,Mujeres,2421,579177,0.42,4.705100000000001,9.52112
"Neoplasia maligna de tráquea, bronquios y pulmón",Santa Cruz de Tenerife,Hombres,4069,508238,0.8,2.8773,10.726799999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Santa Cruz de Tenerife,Mujeres,2017,523392,0.39,2.8773,10.726799999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Cantabria,Hombres,2611,282808,0.92,3.4176,10.395069999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Cantabria,Mujeres,9570,299181,3.2,3.4176,10.395069999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Ávila,Hombres,1349,80095,1.68,1.7687000000000002,9.26216
"Neoplasia maligna de tráquea, bronquios y pulmón",Ávila,Mujeres,3140,79142,3.97,1.7687000000000002,9.26216
"Neoplasia maligna de tráquea, bronquios y pulmón",Burgos,Hombres,254,178450,0.14,1.3698,7.85302
"Neoplasia maligna de tráquea, bronquios y pulmón",Burgos,Mujeres,7470,178157,4.19,1.3698,7.85302
"Neoplasia maligna de tráquea, bronquios y pulmón",León,Hombres,3043,224133,1.36,1.8177,9.56184
"Neoplasia maligna de tráquea, bronquios y pulmón",León,Mujeres,8130,236114,3.44,1.8177,9.56184
"Neoplasia maligna de tráquea, bronquios y pulmón",Palencia,Hombres,1482,79880,1.86,2.691,6.01697
"Neoplasia maligna de tráquea, bronquios y pulmón",Palencia,Mujeres,3390,81173,4.18,2.691,6.01697
"Neoplasia maligna de tráquea, bronquios y pulmón",Salamanca,Hombres,1452,161557,0.9,1.6092000000000002,10.55645
"Neoplasia maligna de tráquea, bronquios y pulmón",Salamanca,Mujeres,4480,170487,2.63,1.6092000000000002,10.55645
"Neoplasia maligna de tráquea, bronquios y pulmón",Segovia,Hombres,7550,77261,9.77,0.8483999999999999,9.73823
"Neoplasia maligna de tráquea, bronquios y pulmón",Segovia,Mujeres,1630,76310,2.14,0.8483999999999999,9.73823
"Neoplasia maligna de tráquea, bronquios y pulmón",Soria,Hombres,6340,45038,14.08,1.4969,8.28608
"Neoplasia maligna de tráquea, bronquios y pulmón",Soria,Mujeres,400,43970,0.91,1.4969,8.28608
"Neoplasia maligna de tráquea, bronquios y pulmón",Valladolid,Hombres,2698,253935,1.06,1.9415,10.30916
"Neoplasia maligna de tráquea, bronquios y pulmón",Valladolid,Mujeres,1092,266548,0.41,1.9415,10.30916
"Neoplasia maligna de tráquea, bronquios y pulmón",Zamora,Hombres,1166,85823,1.36,1.8501999999999998,4.13324
"Neoplasia maligna de tráquea, bronquios y pulmón",Zamora,Mujeres,4400,87495,5.03,1.8501999999999998,4.13324
"Neoplasia maligna de tráquea, bronquios y pulmón",Albacete,Hombres,1654,193806,0.85,1.4678,12.47109
"Neoplasia maligna de tráquea, bronquios y pulmón",Albacete,Mujeres,4930,194012,2.54,1.4678,12.47109
"Neoplasia maligna de tráquea, bronquios y pulmón",Ciudad Real,Hombres,3944,245314,1.61,2.0912,15.66115
"Neoplasia maligna de tráquea, bronquios y pulmón",Ciudad Real,Mujeres,9010,250372,3.6,2.0912,15.66115
"Neoplasia maligna de tráquea, bronquios y pulmón",Cuenca,Hombres,5810,99419,5.84,2.5641,13.317739999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Cuenca,Mujeres,2260,98198,2.3,2.5641,13.317739999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Guadalajara,Hombres,5800,131445,4.41,0.35450000000000004,4.4759199999999995
"Neoplasia maligna de tráquea, bronquios y pulmón",Guadalajara,Mujeres,1300,127821,1.02,0.35450000000000004,4.4759199999999995
"Neoplasia maligna de tráquea, bronquios y pulmón",Toledo,Hombres,3364,350717,0.96,0.8942,6.26129
"Neoplasia maligna de tráquea, bronquios y pulmón",Toledo,Mujeres,7460,345673,2.16,0.8942,6.26129
"Neoplasia maligna de tráquea, bronquios y pulmón",Barcelona,Hombres,45221,2741102,1.65,5.0565999999999995,14.57194
"Neoplasia maligna de tráquea, bronquios y pulmón",Barcelona,Mujeres,16906,2881602,0.59,5.0565999999999995,14.57194
"Neoplasia maligna de tráquea, bronquios y pulmón",Girona,Hombres,4903,382938,1.28,3.3388999999999998,11.33361
"Neoplasia maligna de tráquea, bronquios y pulmón",Girona,Mujeres,2496,382538,0.65,3.3388999999999998,11.33361
"Neoplasia maligna de tráquea, bronquios y pulmón",Lleida,Hombres,2728,219977,1.24,2.3247,10.308769999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Lleida,Mujeres,6620,212940,3.11,2.3247,10.308769999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Tarragona,Hombres,5644,401245,1.41,3.6156,10.19279
"Neoplasia maligna de tráquea, bronquios y pulmón",Tarragona,Mujeres,2485,402283,0.62,3.6156,10.19279
"Neoplasia maligna de tráquea, bronquios y pulmón",Alicante,Hombres,9055,920332,0.98,3.0347,11.643410000000001
"Neoplasia maligna de tráquea, bronquios y pulmón",Alicante,Mujeres,3878,935052,0.41,3.0347,11.643410000000001
"Neoplasia maligna de tráquea, bronquios y pulmón",Castellón,Hombres,4176,288052,1.45,1.7722,11.04858
"Neoplasia maligna de tráquea, bronquios y pulmón",Castellón,Mujeres,1407,291540,0.48,1.7722,11.04858
"Neoplasia maligna de tráquea, bronquios y pulmón",Valencia,Hombres,13321,1251933,1.06,2.3470000000000004,11.26689
"Neoplasia maligna de tráquea, bronquios y pulmón",Valencia,Mujeres,511,1302399,0.04,2.3470000000000004,11.26689
"Neoplasia maligna de tráquea, bronquios y pulmón",Badajoz,Hombres,3671,333374,1.1,1.2101,7.19882
"Neoplasia maligna de tráquea, bronquios y pulmón",Badajoz,Mujeres,1062,340010,0.31,1.2101,7.19882
"Neoplasia maligna de tráquea, bronquios y pulmón",Cáceres,Hombres,2571,196275,1.31,0.7861,6.80295
"Neoplasia maligna de tráquea, bronquios y pulmón",Cáceres,Mujeres,4670,198266,2.36,0.7861,6.80295
"Neoplasia maligna de tráquea, bronquios y pulmón",A Coruña,Hombres,6489,537547,1.21,10.5504,9.863729999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",A Coruña,Mujeres,2328,582885,0.4,10.5504,9.863729999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Lugo,Hombres,1324,159478,0.83,11.56,5.85775
"Neoplasia maligna de tráquea, bronquios y pulmón",Lugo,Mujeres,5980,169592,3.53,11.56,5.85775
"Neoplasia maligna de tráquea, bronquios y pulmón",Ourense,Hombres,1925,147899,1.3,11.786600000000002,8.58032
"Neoplasia maligna de tráquea, bronquios y pulmón",Ourense,Mujeres,3900,159865,2.44,11.786600000000002,8.58032
"Neoplasia maligna de tráquea, bronquios y pulmón",Pontevedra,Hombres,4113,456458,0.9,11.56,11.32663
"Neoplasia maligna de tráquea, bronquios y pulmón",Pontevedra,Mujeres,1498,486486,0.31,11.56,11.32663
"Neoplasia maligna de tráquea, bronquios y pulmón",Madrid,Hombres,32454,3172045,1.02,1.3724,10.21151
"Neoplasia maligna de tráquea, bronquios y pulmón",Madrid,Mujeres,14456,3446033,0.42,1.3724,10.21151
"Neoplasia maligna de tráquea, bronquios y pulmón",Murcia,Hombres,7629,746926,1.02,1.8753,12.12998
"Neoplasia maligna de tráquea, bronquios y pulmón",Murcia,Mujeres,2119,744386,0.28,1.8753,12.12998
"Neoplasia maligna de tráquea, bronquios y pulmón",Navarra,Hombres,3847,323191,1.19,1.4227,9.33013
"Neoplasia maligna de tráquea, bronquios y pulmón",Navarra,Mujeres,1488,329606,0.45,1.4227,9.33013
"Neoplasia maligna de tráquea, bronquios y pulmón",Álava,Hombres,1805,162685,1.11,2.8084,7.54104
"Neoplasia maligna de tráquea, bronquios y pulmón",Álava,Mujeres,6060,167419,3.62,2.8084,7.54104
"Neoplasia maligna de tráquea, bronquios y pulmón",Bizkaia,Hombres,6093,553909,1.1,6.8391,10.843639999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Bizkaia,Mujeres,2419,593680,0.41,6.8391,10.843639999999999
"Neoplasia maligna de tráquea, bronquios y pulmón",Gipuzkoa,Hombres,4267,351317,1.21,2.5148,8.7228
"Neoplasia maligna de tráquea, bronquios y pulmón",Gipuzkoa,Mujeres,1261,368296,0.34,2.5148,8.7228
"Neoplasia maligna de tráquea, bronquios y pulmón",La Rioja,Hombres,1868,155955,1.2,2.5641,11.89254
"Neoplasia maligna de tráquea, bronquios y pulmón",La Rioja,Mujeres,7710,160012,4.82,2.5641,11.89254
Enfermedades de la circulación pulmonar,Almería,Hombres,9680,363885,2.66,6.316599999999999,11.590370000000002
Enfermedades de la circulación pulmonar,Almería,Mujeres,9890,350238,2.82,6.316599999999999,11.590370000000002
Enfermedades de la circulación pulmonar,Cádiz,Hombres,1465,614651,0.24,8.0777,11.594009999999999
Enfermedades de la circulación pulmonar,Cádiz,Mujeres,1586,628535,0.25,8.0777,11.594009999999999
Enfermedades de la circulación pulmonar,Córdoba,Hombres,1386,382942,0.36,3.3996,11.353299999999999
Enfermedades de la circulación pulmonar,Córdoba,Mujeres,1607,398040,0.4,3.3996,11.353299999999999
Enfermedades de la circulación pulmonar,Granada,Hombres,1911,452882,0.42,4.619999999999999,14.9406
Enfermedades de la circulación pulmonar,Granada,Mujeres,255,463997,0.05,4.619999999999999,14.9406
Enfermedades de la circulación pulmonar,Huelva,Hombres,8420,258731,3.25,4.851300000000001,14.97291
Enfermedades de la circulación pulmonar,Huelva,Mujeres,7610,263407,2.89,4.851300000000001,14.97291
Enfermedades de la circulación pulmonar,Jaén,Hombres,1177,313901,0.37,6.9883,16.44326
Enfermedades de la circulación pulmonar,Jaén,Mujeres,1213,319474,0.38,6.9883,16.44326
Enfermedades de la circulación pulmonar,Málaga,Hombres,21,814462,0.0,5.7309,12.200550000000002
Enfermedades de la circulación pulmonar,Málaga,Mujeres,2644,845886,0.31,5.7309,12.200550000000002
Enfermedades de la circulación pulmonar,Sevilla,Hombres,2339,949279,0.25,3.8165999999999998,12.210949999999999
Enfermedades de la circulación pulmonar,Sevilla,Mujeres,2798,991912,0.28,3.8165999999999998,12.210949999999999
Enfermedades de la circulación pulmonar,Huesca,Hombres,4100,111637,3.67,2.5641,10.7601
Enfermedades de la circulación pulmonar,Huesca,Mujeres,5970,109359,5.46,2.5641,10.7601
Enfermedades de la circulación pulmonar,Teruel,Hombres,4060,67938,5.98,2.5641,7.9026
Enfermedades de la circulación pulmonar,Teruel,Mujeres,2880,66087,4.36,2.5641,7.9026
Enfermedades de la circulación pulmonar,Zaragoza,Hombres,2175,472749,0.46,5.0315,10.15489
Enfermedades de la circulación pulmonar,Zaragoza,Mujeres,2244,492924,0.46,5.0315,10.15489
Enfermedades de la circulación pulmonar,Asturias,Hombres,2491,487926,0.51,4.0748999999999995,7.97086
Enfermedades de la circulación pulmonar,Asturias,Mujeres,3351,533543,0.63,4.0748999999999995,7.97086
Enfermedades de la circulación pulmonar,Islas Baleares,Hombres,1656,578751,0.29,4.705100000000001,9.52112
Enfermedades de la circulación pulmonar,Islas Baleares,Mujeres,2613,579177,0.45,4.705100000000001,9.52112
Enfermedades de la circulación pulmonar,Santa Cruz de Tenerife,Hombres,1953,508238,0.38,2.8773,10.726799999999999
Enfermedades de la circulación pulmonar,Santa Cruz de Tenerife,Mujeres,297,523392,0.06,2.8773,10.726799999999999
Enfermedades de la circulación pulmonar,Cantabria,Hombres,1333,282808,0.47,3.4176,10.395069999999999
Enfermedades de la circulación pulmonar,Cantabria,Mujeres,142,299181,0.05,3.4176,10.395069999999999
Enfermedades de la circulación pulmonar,Ávila,Hombres,4010,80095,5.01,1.7687000000000002,9.26216
Enfermedades de la circulación pulmonar,Ávila,Mujeres,4910,79142,6.2,1.7687000000000002,9.26216
Enfermedades de la circulación pulmonar,Burgos,Hombres,1054,178450,0.59,1.3698,7.85302
Enfermedades de la circulación pulmonar,Burgos,Mujeres,1415,178157,0.79,1.3698,7.85302
Enfermedades de la circulación pulmonar,León,Hombres,1415,224133,0.63,1.8177,9.56184
Enfermedades de la circulación pulmonar,León,Mujeres,1784,236114,0.76,1.8177,9.56184
Enfermedades de la circulación pulmonar,Palencia,Hombres,2880,79880,3.61,2.691,6.01697
Enfermedades de la circulación pulmonar,Palencia,Mujeres,5100,81173,6.28,2.691,6.01697
Enfermedades de la circulación pulmonar,Salamanca,Hombres,101,161557,0.06,1.6092000000000002,10.55645
Enfermedades de la circulación pulmonar,Salamanca,Mujeres,1057,170487,0.62,1.6092000000000002,10.55645
Enfermedades de la circulación pulmonar,Segovia,Hombres,3410,77261,4.41,0.8483999999999999,9.73823
Enfermedades de la circulación pulmonar,Segovia,Mujeres,4890,76310,6.41,0.8483999999999999,9.73823
Enfermedades de la circulación pulmonar,Soria,Hombres,2980,45038,6.62,1.4969,8.28608
Enfermedades de la circulación pulmonar,Soria,Mujeres,3350,43970,7.62,1.4969,8.28608
Enfermedades de la circulación pulmonar,Valladolid,Hombres,1439,253935,0.57,1.9415,10.30916
Enfermedades de la circulación pulmonar,Valladolid,Mujeres,1938,266548,0.73,1.9415,10.30916
Enfermedades de la circulación pulmonar,Zamora,Hombres,5690,85823,6.63,1.8501999999999998,4.13324
Enfermedades de la circulación pulmonar,Zamora,Mujeres,4410,87495,5.04,1.8501999999999998,4.13324
Enfermedades de la circulación pulmonar,Albacete,Hombres,8260,193806,4.26,1.4678,12.47109
Enfermedades de la circulación pulmonar,Albacete,Mujeres,7530,194012,3.88,1.4678,12.47109
Enfermedades de la circulación pulmonar,Ciudad Real,Hombres,1326,245314,0.54,2.0912,15.66115
Enfermedades de la circulación pulmonar,Ciudad Real,Mujeres,1574,250372,0.63,2.0912,15.66115
Enfermedades de la circulación pulmonar,Cuenca,Hombres,3880,99419,3.9,2.5641,13.317739999999999
Enfermedades de la circulación pulmonar,Cuenca,Mujeres,4490,98198,4.57,2.5641,13.317739999999999
Enfermedades de la circulación pulmonar,Guadalajara,Hombres,3270,131445,2.49,0.35450000000000004,4.4759199999999995
Enfermedades de la circulación pulmonar,Guadalajara,Mujeres,2810,127821,2.2,0.35450000000000004,4.4759199999999995
Enfermedades de la circulación pulmonar,Toledo,Hombres,144,350717,0.04,0.8942,6.26129
Enfermedades de la circulación pulmonar,Toledo,Mujeres,1388,345673,0.4,0.8942,6.26129
Enfermedades de la circulación pulmonar,Barcelona,Hombres,12461,2741102,0.45,5.0565999999999995,14.57194
Enfermedades de la circulación pulmonar,Barcelona,Mujeres,16988,2881602,0.59,5.0565999999999995,14.57194
Enfermedades de la circulación pulmonar,Girona,Hombres,9680,382938,2.53,3.3388999999999998,11.33361
Enfermedades de la circulación pulmonar,Girona,Mujeres,1126,382538,0.29,3.3388999999999998,11.33361
Enfermedades de la circulación pulmonar,Lleida,Hombres,6190,219977,2.81,2.3247,10.308769999999999
Enfermedades de la circulación pulmonar,Lleida,Mujeres,1045,212940,0.49,2.3247,10.308769999999999
Enfermedades de la circulación pulmonar,Tarragona,Hombres,1963,401245,0.49,3.6156,10.19279
Enfermedades de la circulación pulmonar,Tarragona,Mujeres,359,402283,0.09,3.6156,10.19279
Enfermedades de la circulación pulmonar,Alicante,Hombres,2666,920332,0.29,3.0347,11.643410000000001
Enfermedades de la circulación pulmonar,Alicante,Mujeres,3195,935052,0.34,3.0347,11.643410000000001
Enfermedades de la circulación pulmonar,Castellón,Hombres,7120,288052,2.47,1.7722,11.04858
Enfermedades de la circulación pulmonar,Castellón,Mujeres,1209,291540,0.41,1.7722,11.04858
Enfermedades de la circulación pulmonar,Valencia,Hombres,3622,1251933,0.29,2.3470000000000004,11.26689
Enfermedades de la circulación pulmonar,Valencia,Mujeres,4743,1302399,0.36,2.3470000000000004,11.26689
Enfermedades de la circulación pulmonar,Badajoz,Hombres,1941,333374,0.58,1.2101,7.19882
Enfermedades de la circulación pulmonar,Badajoz,Mujeres,2053,340010,0.6,1.2101,7.19882
Enfermedades de la circulación pulmonar,Cáceres,Hombres,8530,196275,4.35,0.7861,6.80295
Enfermedades de la circulación pulmonar,Cáceres,Mujeres,1267,198266,0.64,0.7861,6.80295
Enfermedades de la circulación pulmonar,A Coruña,Hombres,1995,537547,0.37,10.5504,9.863729999999999
Enfermedades de la circulación pulmonar,A Coruña,Mujeres,2931,582885,0.5,10.5504,9.863729999999999
Enfermedades de la circulación pulmonar,Lugo,Hombres,8930,159478,5.6,11.56,5.85775
Enfermedades de la circulación pulmonar,Lugo,Mujeres,9710,169592,5.73,11.56,5.85775
Enfermedades de la circulación pulmonar,Ourense,Hombres,7390,147899,5.0,11.786600000000002,8.58032
Enfermedades de la circulación pulmonar,Ourense,Mujeres,1349,159865,0.84,11.786600000000002,8.58032
Enfermedades de la circulación pulmonar,Pontevedra,Hombres,1734,456458,0.38,11.56,11.32663
Enfermedades de la circulación pulmonar,Pontevedra,Mujeres,3149,486486,0.65,11.56,11.32663
Enfermedades de la circulación pulmonar,Madrid,Hombres,10963,3172045,0.35,1.3724,10.21151
Enfermedades de la circulación pulmonar,Madrid,Mujeres,13678,3446033,0.4,1.3724,10.21151
Enfermedades de la circulación pulmonar,Murcia,Hombres,175,746926,0.02,1.8753,12.12998
Enfermedades de la circulación pulmonar,Murcia,Mujeres,1991,744386,0.27,1.8753,12.12998
Enfermedades de la circulación pulmonar,Navarra,Hombres,1443,323191,0.45,1.4227,9.33013
Enfermedades de la circulación pulmonar,Navarra,Mujeres,164,329606,0.05,1.4227,9.33013
Enfermedades de la circulación pulmonar,Álava,Hombres,6920,162685,4.25,2.8084,7.54104
Enfermedades de la circulación pulmonar,Álava,Mujeres,8060,167419,4.81,2.8084,7.54104
Enfermedades de la circulación pulmonar,Bizkaia,Hombres,22,553909,0.0,6.8391,10.843639999999999
Enfermedades de la circulación pulmonar,Bizkaia,Mujeres,3079,593680,0.52,6.8391,10.843639999999999
Enfermedades de la circulación pulmonar,Gipuzkoa,Hombres,1038,351317,0.3,2.5148,8.7228
Enfermedades de la circulación pulmonar,Gipuzkoa,Mujeres,1503,368296,0.41,2.5148,8.7228
Enfermedades de la circulación pulmonar,La Rioja,Hombres,1383,155955,0.89,2.5641,11.89254
Enfermedades de la circulación pulmonar,La Rioja,Mujeres,8930,160012,5.58,2.5641,11.89254
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Almería,Hombres,1303,363885,0.36,6.316599999999999,11.590370000000002
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Almería,Mujeres,115,350238,0.03,6.316599999999999,11.590370000000002
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Cádiz,Hombres,1832,614651,0.3,8.0777,11.594009999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Cádiz,Mujeres,1664,628535,0.26,8.0777,11.594009999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Córdoba,Hombres,9180,382942,2.4,3.3996,11.353299999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Córdoba,Mujeres,9310,398040,2.34,3.3996,11.353299999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Granada,Hombres,1823,452882,0.4,4.619999999999999,14.9406
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Granada,Mujeres,1433,463997,0.31,4.619999999999999,14.9406
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huelva,Hombres,1645,258731,0.64,4.851300000000001,14.97291
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huelva,Mujeres,1318,263407,0.5,4.851300000000001,14.97291
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Jaén,Hombres,1382,313901,0.44,6.9883,16.44326
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Jaén,Mujeres,1349,319474,0.42,6.9883,16.44326
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Málaga,Hombres,2372,814462,0.29,5.7309,12.200550000000002
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Málaga,Mujeres,3208,845886,0.38,5.7309,12.200550000000002
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Sevilla,Hombres,2945,949279,0.31,3.8165999999999998,12.210949999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Sevilla,Mujeres,3481,991912,0.35,3.8165999999999998,12.210949999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huesca,Hombres,4440,111637,3.98,2.5641,10.7601
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Huesca,Mujeres,4690,109359,4.29,2.5641,10.7601
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Teruel,Hombres,5860,67938,8.63,2.5641,7.9026
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Teruel,Mujeres,5610,66087,8.49,2.5641,7.9026
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Zaragoza,Hombres,295,472749,0.06,5.0315,10.15489
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Zaragoza,Mujeres,3288,492924,0.67,5.0315,10.15489
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Asturias,Hombres,5036,487926,1.03,4.0748999999999995,7.97086
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Asturias,Mujeres,4192,533543,0.79,4.0748999999999995,7.97086
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Islas Baleares,Hombres,4216,578751,0.73,4.705100000000001,9.52112
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Islas Baleares,Mujeres,4871,579177,0.84,4.705100000000001,9.52112
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Santa Cruz de Tenerife,Hombres,3779,508238,0.74,2.8773,10.726799999999999
Infecciones/enfermedades de las vías respiratorias superiores y gripe,Santa Cruz de Tenerife,Mujeres,3901,523392,0.75,2.8773,10.726799999999999
