Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
9,8,1,2816,178157,1.58,1.3698,7.853
9,26,0,5664,224133,2.53,1.8177,9.5618
9,26,1,8217,236114,3.48,1.8177,9.5618
9,34,0,2055,79880,2.57,2.691,6.017
9,34,1,307,81173,0.38,2.691,6.017
9,36,0,2486,161557,1.54,1.6092,10.5564
9,36,1,276,170487,0.16,1.6092,10.5564
9,38,0,8860,77261,11.47,0.8484,9.7382
9,38,1,9140,76310,11.98,0.8484,9.7382
9,40,0,6910,45038,15.34,1.4969,8.2861
9,40,1,9670,43970,21.99,1.4969,8.2861
9,45,0,1789,253935,0.7,1.9415,10.3092
9,45,1,29,266548,0.01,1.9415,10.3092
9,46,0,1268,85823,1.48,1.8502,4.1332
9,46,1,1907,87495,2.18,1.8502,4.1332
9,1,0,2055,193806,1.06,1.4678,12.4711
9,1,1,2732,194012,1.41,1.4678,12.4711
9,11,0,3359,245314,1.37,2.0912,15.6612
9,11,1,5545,250372,2.21,2.0912,15.6612
9,12,0,1842,99419,1.85,2.5641,13.3177
9,12,1,2463,98198,2.51,2.5641,13.3177
9,19,0,1049,131445,0.8,0.3545,4.4759
9,19,1,1414,127821,1.11,0.3545,4.4759
9,43,0,5811,350717,1.66,0.8942,6.2613
9,43,1,639,345673,0.18,0.8942,6.2613
9,6,0,32136,2741102,1.17,5.0566,14.5719
9,6,1,47584,2881602,1.65,5.0566,14.5719
9,17,0,4003,382938,1.05,3.3389,11.3336
9,17,1,5123,382538,1.34,3.3389,11.3336
9,27,0,4387,219977,1.99,2.3247,10.3088
9,27,1,4431,212940,2.08,2.3247,10.3088
9,41,0,5256,401245,1.31,3.6156,10.1928
9,41,1,674,402283,0.17,3.6156,10.1928
9,2,0,10009,920332,1.09,3.0347,11.6434
9,2,1,1106,935052,0.12,3.0347,11.6434
9,10,0,2306,288052,0.8,1.7722,11.0486
9,10,1,291,291540,0.1,1.7722,11.0486
9,44,0,8129,1251933,0.65,2.347,11.2669
9,44,1,853,1302399,0.07,2.347,11.2669
9,5,0,4803,333374,1.44,1.2101,7.1988
9,5,1,5626,340010,1.65,1.2101,7.1988
9,13,0,1887,196275,0.96,0.7861,6.803
9,13,1,2138,198266,1.08,0.7861,6.803
9,0,0,8423,537547,1.57,10.5504,9.8637
9,0,1,10654,582885,1.83,10.5504,9.8637
9,28,0,2871,159478,1.8,11.56,5.8578
9,28,1,3539,169592,2.09,11.56,5.8578
9,33,0,6807,147899,4.6,11.7866,8.5803
9,33,1,7754,159865,4.85,11.7866,8.5803
9,35,0,7887,456458,1.73,11.56,11.3266
9,35,1,9938,486486,2.04,11.56,11.3266
9,29,0,34915,3172045,1.1,1.3724,10.2115
9,29,1,50091,3446033,1.45,1.3724,10.2115
9,30,0,8519,746926,1.14,1.8753,12.13
9,30,1,11006,744386,1.48,1.8753,12.13
9,32,0,189,323191,0.06,1.4227,9.3301
9,32,1,2214,329606,0.67,1.4227,9.3301
9,48,0,1154,162685,0.71,2.8084,7.541
9,48,1,1148,167419,0.69,2.8084,7.541
9,7,0,615,553909,0.11,6.8391,10.8436
9,7,1,8242,593680,1.39,6.8391,10.8436
9,16,0,2191,351317,0.62,2.5148,8.7228
9,16,1,2826,368296,0.77,2.5148,8.7228
9,24,0,3453,155955,2.21,2.5641,11.8925
9,24,1,3233,160012,2.02,2.5641,11.8925
3,3,0,2100,363885,0.58,6.3166,11.5904
3,3,1,1670,350238,0.48,6.3166,11.5904
3,14,0,2560,614651,0.42,8.0777,11.594
3,14,1,2480,628535,0.39,8.0777,11.594
3,15,0,1440,382942,0.38,3.3996,11.3533
3,15,1,1930,398040,0.48,3.3996,11.3533
3,18,0,1270,452882,0.28,4.62,14.9406
3,18,1,1590,463997,0.34,4.62,14.9406
3,20,0,2580,258731,1.0,4.8513,14.9729
3,20,1,2810,263407,1.07,4.8513,14.9729
3,23,0,1200,313901,0.38,6.9883,16.4433
3,23,1,1240,319474,0.39,6.9883,16.4433
3,31,0,2780,814462,0.34,5.7309,12.2006
3,31,1,3250,845886,0.38,5.7309,12.2006
3,39,0,4050,949279,0.43,3.8166,12.2109
3,39,1,2900,991912,0.29,3.8166,12.2109
3,21,0,670,111637,0.6,2.5641,10.7601
3,21,1,640,109359,0.59,2.5641,10.7601
3,42,0,510,67938,0.75,2.5641,7.9026
3,42,1,400,66087,0.61,2.5641,7.9026
3,47,0,2640,472749,0.56,5.0315,10.1549
3,47,1,2520,492924,0.51,5.0315,10.1549
3,4,0,1070,487926,0.22,4.0749,7.9709
3,4,1,830,533543,0.16,4.0749,7.9709
3,22,0,3120,578751,0.54,4.7051,9.5211
3,22,1,2970,579177,0.51,4.7051,9.5211
3,37,0,4340,508238,0.85,2.8773,10.7268
3,37,1,4390,523392,0.84,2.8773,10.7268
3,9,0,1510,282808,0.53,3.4176,10.3951
3,9,1,1070,299181,0.36,3.4176,10.3951
3,49,0,540,80095,0.67,1.7687,9.2622
3,49,1,520,79142,0.66,1.7687,9.2622
3,8,0,1500,178450,0.84,1.3698,7.853
3,8,1,1490,178157,0.84,1.3698,7.853
3,26,0,2530,224133,1.13,1.8177,9.5618
3,26,1,2910,236114,1.23,1.8177,9.5618
3,34,0,2630,79880,3.29,2.691,6.017
3,34,1,1340,81173,1.65,2.691,6.017
3,36,0,700,161557,0.43,1.6092,10.5564
3,36,1,590,170487,0.35,1.6092,10.5564
3,38,0,1130,77261,1.46,0.8484,9.7382
3,38,1,850,76310,1.11,0.8484,9.7382
3,40,0,1030,45038,2.29,1.4969,8.2861
3,40,1,970,43970,2.21,1.4969,8.2861
3,45,0,3150,253935,1.24,1.9415,10.3092
3,45,1,2630,266548,0.99,1.9415,10.3092
3,46,0,1390,85823,1.62,1.8502,4.1332
3,46,1,1190,87495,1.36,1.8502,4.1332
3,1,0,1070,193806,0.55,1.4678,12.4711
3,1,1,860,194012,0.44,1.4678,12.4711
3,11,0,2080,245314,0.85,2.0912,15.6612
3,11,1,1740,250372,0.69,2.0912,15.6612
3,12,0,570,99419,0.57,2.5641,13.3177
3,12,1,340,98198,0.35,2.5641,13.3177
3,19,0,530,131445,0.4,0.3545,4.4759
3,19,1,790,127821,0.62,0.3545,4.4759
3,43,0,1850,350717,0.53,0.8942,6.2613
3,43,1,1060,345673,0.31,0.8942,6.2613
3,6,0,1114,2741102,0.04,5.0566,14.5719
3,6,1,1068,2881602,0.04,5.0566,14.5719
3,17,0,1730,382938,0.45,3.3389,11.3336
3,17,1,1430,382538,0.37,3.3389,11.3336
3,27,0,1230,219977,0.56,2.3247,10.3088
3,27,1,720,212940,0.34,2.3247,10.3088
3,41,0,2170,401245,0.54,3.6156,10.1928
3,41,1,1700,402283,0.42,3.6156,10.1928
3,2,0,5000,920332,0.54,3.0347,11.6434
3,2,1,4470,935052,0.48,3.0347,11.6434
3,10,0,2090,288052,0.73,1.7722,11.0486
3,10,1,2230,291540,0.76,1.7722,11.0486
3,44,0,1296,1251933,0.1,2.347,11.2669
3,44,1,8680,1302399,0.67,2.347,11.2669
3,5,0,3730,333374,1.12,1.2101,7.1988
3,5,1,2910,340010,0.86,1.2101,7.1988
3,13,0,1670,196275,0.85,0.7861,6.803
3,13,1,1630,198266,0.82,0.7861,6.803
3,0,0,4180,537547,0.78,10.5504,9.8637
3,0,1,4370,582885,0.75,10.5504,9.8637
3,28,0,1130,159478,0.71,11.56,5.8578
3,28,1,930,169592,0.55,11.56,5.8578
3,33,0,1230,147899,0.83,11.7866,8.5803
3,33,1,1260,159865,0.79,11.7866,8.5803
3,35,0,1629,456458,0.36,11.56,11.3266
3,35,1,4530,486486,0.93,11.56,11.3266
3,29,0,2117,3172045,0.07,1.3724,10.2115
3,29,1,1822,3446033,0.05,1.3724,10.2115
3,30,0,5540,746926,0.74,1.8753,12.13
3,30,1,4860,744386,0.65,1.8753,12.13
3,32,0,4220,323191,1.31,1.4227,9.3301
3,32,1,3060,329606,0.93,1.4227,9.3301
3,48,0,1350,162685,0.83,2.8084,7.541
3,48,1,1320,167419,0.79,2.8084,7.541
3,7,0,3820,553909,0.69,6.8391,10.8436
3,7,1,3530,593680,0.59,6.8391,10.8436
3,16,0,2520,351317,0.72,2.5148,8.7228
3,16,1,2010,368296,0.55,2.5148,8.7228
3,24,0,1500,155955,0.96,2.5641,11.8925
3,24,1,1000,160012,0.62,2.5641,11.8925
5,3,0,9560,363885,2.63,6.3166,11.5904
5,3,1,5020,350238,1.43,6.3166,11.5904
5,14,0,1173,614651,0.19,8.0777,11.594
5,14,1,9140,628535,1.45,8.0777,11.594
5,15,0,4760,382942,1.24,3.3996,11.3533
5,15,1,4150,398040,1.04,3.3996,11.3533
5,18,0,8420,452882,1.86,4.62,14.9406
5,18,1,6820,463997,1.47,4.62,14.9406
5,20,0,1018,258731,0.39,4.8513,14.9729
5,20,1,8260,263407,3.14,4.8513,14.9729
5,23,0,8750,313901,2.79,6.9883,16.4433
5,23,1,3620,319474,1.13,6.9883,16.4433
5,31,0,1919,814462,0.24,5.7309,12.2006
5,31,1,1178,845886,0.14,5.7309,12.2006
5,39,0,225,949279,0.02,3.8166,12.2109
5,39,1,1534,991912,0.15,3.8166,12.2109
5,21,0,4190,111637,3.75,2.5641,10.7601
5,21,1,2010,109359,1.84,2.5641,10.7601
5,42,0,2120,67938,3.12,2.5641,7.9026
5,42,1,1100,66087,1.66,2.5641,7.9026
5,47,0,1653,472749,0.35,5.0315,10.1549
5,47,1,8390,492924,1.7,5.0315,10.1549
5,4,0,1157,487926,0.24,4.0749,7.9709
5,4,1,7100,533543,1.33,4.0749,7.9709
5,22,0,1251,578751,0.22,4.7051,9.5211
5,22,1,9150,579177,1.58,4.7051,9.5211
5,37,0,9390,508238,1.85,2.8773,10.7268
5,37,1,5120,523392,0.98,2.8773,10.7268
5,9,0,6350,282808,2.25,3.4176,10.3951
5,9,1,4280,299181,1.43,3.4176,10.3951
5,49,0,3760,80095,4.69,1.7687,9.2622
5,49,1,2280,79142,2.88,1.7687,9.2622
5,8,0,7520,178450,4.21,1.3698,7.853
5,8,1,4630,178157,2.6,1.3698,7.853
5,26,0,9860,224133,4.4,1.8177,9.5618
5,26,1,4890,236114,2.07,1.8177,9.5618
5,34,0,4360,79880,5.46,2.691,6.017
5,34,1,2900,81173,3.57,2.691,6.017
5,36,0,3430,161557,2.12,1.6092,10.5564
5,36,1,1870,170487,1.1,1.6092,10.5564
5,38,0,2490,77261,3.22,0.8484,9.7382
5,38,1,1570,76310,2.06,0.8484,9.7382
5,40,0,2290,45038,5.08,1.4969,8.2861
5,40,1,1700,43970,3.87,1.4969,8.2861
5,45,0,125,253935,0.05,1.9415,10.3092
5,45,1,7470,266548,2.8,1.9415,10.3092
5,46,0,5340,85823,6.22,1.8502,4.1332
5,46,1,4490,87495,5.13,1.8502,4.1332
5,1,0,3800,193806,1.96,1.4678,12.4711
5,1,1,2160,194012,1.11,1.4678,12.4711
5,11,0,9680,245314,3.95,2.0912,15.6612
5,11,1,4490,250372,1.79,2.0912,15.6612
5,12,0,1990,99419,2.0,2.5641,13.3177
5,12,1,1890,98198,1.92,2.5641,13.3177
5,19,0,2060,131445,1.57,0.3545,4.4759
5,19,1,1280,127821,1.0,0.3545,4.4759
5,43,0,5430,350717,1.55,0.8942,6.2613
5,43,1,4340,345673,1.26,0.8942,6.2613
5,6,0,5559,2741102,0.2,5.0566,14.5719
5,6,1,4204,2881602,0.15,5.0566,14.5719
5,17,0,5730,382938,1.5,3.3389,11.3336
5,17,1,4050,382538,1.06,3.3389,11.3336
5,27,0,3020,219977,1.37,2.3247,10.3088
5,27,1,1980,212940,0.93,2.3247,10.3088
5,41,0,9620,401245,2.4,3.6156,10.1928
5,41,1,6320,402283,1.57,3.6156,10.1928
5,2,0,1854,920332,0.2,3.0347,11.6434
5,2,1,1486,935052,0.16,3.0347,11.6434
5,10,0,4530,288052,1.57,1.7722,11.0486
5,10,1,3010,291540,1.03,1.7722,11.0486
5,44,0,2447,1251933,0.2,2.347,11.2669
5,44,1,1855,1302399,0.14,2.347,11.2669
5,5,0,1153,333374,0.35,1.2101,7.1988
5,5,1,8440,340010,2.48,1.2101,7.1988
5,13,0,8330,196275,4.24,0.7861,6.803
5,13,1,4190,198266,2.11,0.7861,6.803
5,0,0,1704,537547,0.32,10.5504,9.8637
5,0,1,1006,582885,0.17,10.5504,9.8637
5,28,0,5680,159478,3.56,11.56,5.8578
5,28,1,3640,169592,2.15,11.56,5.8578
5,33,0,6030,147899,4.08,11.7866,8.5803
5,33,1,3980,159865,2.49,11.7866,8.5803
5,35,0,1738,456458,0.38,11.56,11.3266
5,35,1,1147,486486,0.24,11.56,11.3266
5,29,0,6832,3172045,0.22,1.3724,10.2115
5,29,1,5225,3446033,0.15,1.3724,10.2115
5,30,0,2055,746926,0.28,1.8753,12.13
5,30,1,1206,744386,0.16,1.8753,12.13
5,32,0,9240,323191,2.86,1.4227,9.3301
5,32,1,5720,329606,1.74,1.4227,9.3301
5,48,0,4170,162685,2.56,2.8084,7.541
5,48,1,2280,167419,1.36,2.8084,7.541
5,7,0,16,553909,0.0,6.8391,10.8436
5,7,1,1093,593680,0.18,6.8391,10.8436
5,16,0,1031,351317,0.29,2.5148,8.7228
5,16,1,4830,368296,1.31,2.5148,8.7228
5,24,0,3190,155955,2.05,2.5641,11.8925
5,24,1,2200,160012,1.37,2.5641,11.8925
2,3,0,68,363885,0.02,6.3166,11.5904
2,3,1,1638,350238,0.47,6.3166,11.5904
2,14,0,7895,614651,1.28,8.0777,11.594
2,14,1,3288,628535,0.52,8.0777,11.594
2,15,0,7501,382942,1.96,3.3996,11.3533
2,15,1,1836,398040,0.46,3.3996,11.3533
2,18,0,5656,452882,1.25,4.62,14.9406
2,18,1,1085,463997,0.23,4.62,14.9406
2,20,0,3073,258731,1.19,4.8513,14.9729
2,20,1,1047,263407,0.4,4.8513,14.9729
2,23,0,5761,313901,1.84,6.9883,16.4433
2,23,1,9540,319474,2.99,6.9883,16.4433
2,31,0,10095,814462,1.24,5.7309,12.2006
2,31,1,4146,845886,0.49,5.7309,12.2006
2,39,0,11849,949279,1.25,3.8166,12.2109
2,39,1,3427,991912,0.35,3.8166,12.2109
2,21,0,3502,111637,3.14,2.5641,10.7601
2,21,1,1404,109359,1.28,2.5641,10.7601
2,42,0,2267,67938,3.34,2.5641,7.9026
2,42,1,5250,66087,7.94,2.5641,7.9026
2,47,0,14982,472749,3.17,5.0315,10.1549
2,47,1,6219,492924,1.26,5.0315,10.1549
2,4,0,20123,487926,4.12,4.0749,7.9709
2,4,1,5927,533543,1.11,4.0749,7.9709
2,22,0,19717,578751,3.41,4.7051,9.5211
2,22,1,8502,579177,1.47,4.7051,9.5211
2,37,0,12747,508238,2.51,2.8773,10.7268
2,37,1,6324,523392,1.21,2.8773,10.7268
2,9,0,7686,282808,2.72,3.4176,10.3951
2,9,1,3129,299181,1.05,3.4176,10.3951
2,49,0,3953,80095,4.94,1.7687,9.2622
2,49,1,7850,79142,9.92,1.7687,9.2622
2,8,0,6216,178450,3.48,1.3698,7.853
2,8,1,1715,178157,0.96,1.3698,7.853
2,26,0,11265,224133,5.03,1.8177,9.5618
2,26,1,304,236114,0.13,1.8177,9.5618
2,34,0,437,79880,0.55,2.691,6.017
2,34,1,1241,81173,1.53,2.691,6.017
2,36,0,2774,161557,1.72,1.6092,10.5564
2,36,1,7190,170487,4.22,1.6092,10.5564
2,38,0,1921,77261,2.49,0.8484,9.7382
2,38,1,6340,76310,8.31,0.8484,9.7382
2,40,0,1686,45038,3.74,1.4969,8.2861
2,40,1,3000,43970,6.82,1.4969,8.2861
2,45,0,6613,253935,2.6,1.9415,10.3092
2,45,1,2518,266548,0.94,1.9415,10.3092
2,46,0,4551,85823,5.3,1.8502,4.1332
2,46,1,6960,87495,7.95,1.8502,4.1332
2,1,0,4443,193806,2.29,1.4678,12.4711
2,1,1,8360,194012,4.31,1.4678,12.4711
2,11,0,8962,245314,3.65,2.0912,15.6612
2,11,1,2388,250372,0.95,2.0912,15.6612
2,12,0,297,99419,0.3,2.5641,13.3177
2,12,1,5440,98198,5.54,2.5641,13.3177
2,19,0,3028,131445,2.3,0.3545,4.4759
2,19,1,8580,127821,6.71,0.3545,4.4759
2,43,0,7863,350717,2.24,0.8942,6.2613
2,43,1,2314,345673,0.67,0.8942,6.2613
2,6,0,108472,2741102,3.96,5.0566,14.5719
2,6,1,44076,2881602,1.53,5.0566,14.5719
2,17,0,12856,382938,3.36,3.3389,11.3336
2,17,1,3783,382538,0.99,3.3389,11.3336
2,27,0,8227,219977,3.74,2.3247,10.3088
2,27,1,2812,212940,1.32,2.3247,10.3088
2,41,0,12929,401245,3.22,3.6156,10.1928
2,41,1,628,402283,0.16,3.6156,10.1928
2,2,0,1807,920332,0.2,3.0347,11.6434
2,2,1,7336,935052,0.78,3.0347,11.6434
2,10,0,6869,288052,2.38,1.7722,11.0486
2,10,1,2299,291540,0.79,1.7722,11.0486
2,44,0,21792,1251933,1.74,2.347,11.2669
2,44,1,7009,1302399,0.54,2.347,11.2669
2,5,0,8697,333374,2.61,1.2101,7.1988
2,5,1,1642,340010,0.48,1.2101,7.1988
2,13,0,4407,196275,2.25,0.7861,6.803
2,13,1,8100,198266,4.09,0.7861,6.803
2,0,0,19501,537547,3.63,10.5504,9.8637
2,0,1,5619,582885,0.96,10.5504,9.8637
2,28,0,5896,159478,3.7,11.56,5.8578
2,28,1,167,169592,0.1,11.56,5.8578
2,33,0,9254,147899,6.26,11.7866,8.5803
2,33,1,2556,159865,1.6,11.7866,8.5803
2,35,0,15459,456458,3.39,11.56,11.3266
2,35,1,6377,486486,1.31,11.56,11.3266
2,29,0,106223,3172045,3.35,1.3724,10.2115
2,29,1,47665,3446033,1.38,1.3724,10.2115
2,30,0,19723,746926,2.64,1.8753,12.13
2,30,1,6827,744386,0.92,1.8753,12.13
2,32,0,8713,323191,2.7,1.4227,9.3301
2,32,1,3777,329606,1.15,1.4227,9.3301
2,48,0,655,162685,0.4,2.8084,7.541
2,48,1,203,167419,0.12,2.8084,7.541
2,7,0,13691,553909,2.47,6.8391,10.8436
2,7,1,6362,593680,1.07,6.8391,10.8436
2,16,0,8321,351317,2.37,2.5148,8.7228
2,16,1,3375,368296,0.92,2.5148,8.7228
2,24,0,5401,155955,3.46,2.5641,11.8925
2,24,1,251,160012,0.16,2.5641,11.8925
0,3,0,1870,363885,0.51,6.3166,11.5904
0,3,1,9210,350238,2.63,6.3166,11.5904
0,14,0,5020,614651,0.82,8.0777,11.594
0,14,1,1216,628535,0.19,8.0777,11.594
0,15,0,2810,382942,0.73,3.3996,11.3533
0,15,1,9410,398040,2.36,3.3996,11.3533
0,18,0,5570,452882,1.23,4.62,14.9406
0,18,1,1591,463997,0.34,4.62,14.9406
0,20,0,1360,258731,0.53,4.8513,14.9729
0,20,1,8300,263407,3.15,4.8513,14.9729
0,23,0,1550,313901,0.49,6.9883,16.4433
0,23,1,5960,319474,1.87,6.9883,16.4433
0,31,0,3580,814462,0.44,5.7309,12.2006
0,31,1,1986,845886,0.23,5.7309,12.2006
0,39,0,5040,949279,0.53,3.8166,12.2109
0,39,1,1686,991912,0.17,3.8166,12.2109
0,21,0,1200,111637,1.07,2.5641,10.7601
0,21,1,3180,109359,2.91,2.5641,10.7601
0,42,0,670,67938,0.99,2.5641,7.9026
0,42,1,3550,66087,5.37,2.5641,7.9026
0,47,0,4910,472749,1.04,5.0315,10.1549
0,47,1,2328,492924,0.47,5.0315,10.1549
0,4,0,2105,487926,0.43,4.0749,7.9709
0,4,1,5915,533543,1.11,4.0749,7.9709
0,22,0,8580,578751,1.48,4.7051,9.5211
0,22,1,2602,579177,0.45,4.7051,9.5211
0,37,0,5930,508238,1.17,2.8773,10.7268
0,37,1,1839,523392,0.35,2.8773,10.7268
0,9,0,4720,282808,1.67,3.4176,10.3951
0,9,1,1456,299181,0.49,3.4176,10.3951
0,49,0,610,80095,0.76,1.7687,9.2622
0,49,1,2680,79142,3.39,1.7687,9.2622
0,8,0,4510,178450,2.53,1.3698,7.853
0,8,1,1297,178157,0.73,1.3698,7.853
0,26,0,3890,224133,1.74,1.8177,9.5618
0,26,1,1663,236114,0.7,1.8177,9.5618
0,34,0,490,79880,0.61,2.691,6.017
0,34,1,5630,81173,6.94,2.691,6.017
0,36,0,3580,161557,2.22,1.6092,10.5564
0,36,1,7010,170487,4.11,1.6092,10.5564
0,38,0,950,77261,1.23,0.8484,9.7382
0,38,1,2510,76310,3.29,0.8484,9.7382
0,40,0,1020,45038,2.26,1.4969,8.2861
0,40,1,2110,43970,4.8,1.4969,8.2861
0,45,0,2230,253935,0.88,1.9415,10.3092
0,45,1,7360,266548,2.76,1.9415,10.3092
0,46,0,2120,85823,2.47,1.8502,4.1332
0,46,1,5540,87495,6.33,1.8502,4.1332
0,1,0,920,193806,0.47,1.4678,12.4711
0,1,1,4480,194012,2.31,1.4678,12.4711
0,11,0,3970,245314,1.62,2.0912,15.6612
0,11,1,1017,250372,0.41,2.0912,15.6612
0,12,0,1240,99419,1.25,2.5641,13.3177
0,12,1,2780,98198,2.83,2.5641,13.3177
0,19,0,990,131445,0.75,0.3545,4.4759
0,19,1,3480,127821,2.72,0.3545,4.4759
0,43,0,5480,350717,1.56,0.8942,6.2613
0,43,1,167,345673,0.05,0.8942,6.2613
0,6,0,3357,2741102,0.12,5.0566,14.5719
0,6,1,14422,2881602,0.5,5.0566,14.5719
0,17,0,3680,382938,0.96,3.3389,11.3336
0,17,1,1013,382538,0.26,3.3389,11.3336
0,27,0,1510,219977,0.69,2.3247,10.3088
0,27,1,1152,212940,0.54,2.3247,10.3088
0,41,0,3990,401245,0.99,3.6156,10.1928
0,41,1,2014,402283,0.5,3.6156,10.1928
0,2,0,8530,920332,0.93,3.0347,11.6434
0,2,1,2789,935052,0.3,3.0347,11.6434
0,10,0,2020,288052,0.7,1.7722,11.0486
0,10,1,7650,291540,2.62,1.7722,11.0486
0,44,0,8340,1251933,0.67,2.347,11.2669
0,44,1,2779,1302399,0.21,2.347,11.2669
0,5,0,2510,333374,0.75,1.2101,7.1988
0,5,1,1099,340010,0.32,1.2101,7.1988
0,13,0,1370,196275,0.7,0.7861,6.803
0,13,1,7580,198266,3.82,0.7861,6.803
0,0,0,1196,537547,0.22,10.5504,9.8637
0,0,1,5045,582885,0.87,10.5504,9.8637
0,28,0,3010,159478,1.89,11.56,5.8578
0,28,1,4230,169592,2.49,11.56,5.8578
0,33,0,3830,147899,2.59,11.7866,8.5803
0,33,1,1705,159865,1.07,11.7866,8.5803
0,35,0,1245,456458,0.27,11.56,11.3266
0,35,1,3042,486486,0.63,11.56,11.3266
0,29,0,4157,3172045,0.13,1.3724,10.2115
0,29,1,14937,3446033,0.43,1.3724,10.2115
0,30,0,7830,746926,1.05,1.8753,12.13
0,30,1,293,744386,0.04,1.8753,12.13
0,32,0,3670,323191,1.14,1.4227,9.3301
0,32,1,1108,329606,0.34,1.4227,9.3301
0,48,0,4770,162685,2.93,2.8084,7.541
0,48,1,1292,167419,0.77,2.8084,7.541
0,7,0,9710,553909,1.75,6.8391,10.8436
0,7,1,3488,593680,0.59,6.8391,10.8436
0,16,0,5290,351317,1.51,2.5148,8.7228
0,16,1,1488,368296,0.4,2.5148,8.7228
0,24,0,1130,155955,0.72,2.5641,11.8925
0,24,1,6600,160012,4.12,2.5641,11.8925
7,3,0,897,363885,0.25,6.3166,11.5904
7,3,1,6344,350238,1.81,6.3166,11.5904
7,14,0,12135,614651,1.97,8.0777,11.594
7,14,1,1077,628535,0.17,8.0777,11.594
7,15,0,11734,382942,3.06,3.3996,11.3533
7,15,1,10923,398040,2.74,3.3996,11.3533
7,18,0,7803,452882,1.72,4.62,14.9406
7,18,1,7853,463997,1.69,4.62,14.9406
7,20,0,6461,258731,2.5,4.8513,14.9729
7,20,1,5823,263407,2.21,4.8513,14.9729
7,23,0,6887,313901,2.19,6.9883,16.4433
7,23,1,6927,319474,2.17,6.9883,16.4433
7,31,0,14949,814462,1.84,5.7309,12.2006
7,31,1,1025,845886,0.12,5.7309,12.2006
7,39,0,18339,949279,1.93,3.8166,12.2109
7,39,1,13836,991912,1.39,3.8166,12.2109
7,21,0,3441,111637,3.08,2.5641,10.7601
7,21,1,2639,109359,2.41,2.5641,10.7601
7,42,0,293,67938,0.43,2.5641,7.9026
7,42,1,239,66087,0.36,2.5641,7.9026
7,47,0,12709,472749,2.69,5.0315,10.1549
7,47,1,12157,492924,2.47,5.0315,10.1549
7,4,0,21298,487926,4.37,4.0749,7.9709
7,4,1,23814,533543,4.46,4.0749,7.9709
7,22,0,12772,578751,2.21,4.7051,9.5211
7,22,1,10128,579177,1.75,4.7051,9.5211
7,37,0,27205,508238,5.35,2.8773,10.7268
7,37,1,37086,523392,7.09,2.8773,10.7268
7,9,0,7462,282808,2.64,3.4176,10.3951
7,9,1,8192,299181,2.74,3.4176,10.3951
7,49,0,3303,80095,4.12,1.7687,9.2622
7,49,1,2497,79142,3.16,1.7687,9.2622
7,8,0,7292,178450,4.09,1.3698,7.853
7,8,1,6981,178157,3.92,1.3698,7.853
7,26,0,10001,224133,4.46,1.8177,9.5618
7,26,1,1026,236114,0.43,1.8177,9.5618
7,34,0,176,79880,0.22,2.691,6.017
7,34,1,2531,81173,3.12,2.691,6.017
7,36,0,4604,161557,2.85,1.6092,10.5564
7,36,1,3486,170487,2.04,1.6092,10.5564
7,38,0,178,77261,0.23,0.8484,9.7382
7,38,1,1219,76310,1.6,0.8484,9.7382
7,40,0,2563,45038,5.69,1.4969,8.2861
7,40,1,2082,43970,4.74,1.4969,8.2861
7,45,0,8083,253935,3.18,1.9415,10.3092
7,45,1,7334,266548,2.75,1.9415,10.3092
7,46,0,207,85823,0.24,1.8502,4.1332
7,46,1,2727,87495,3.12,1.8502,4.1332
7,1,0,5725,193806,2.95,1.4678,12.4711
7,1,1,5033,194012,2.59,1.4678,12.4711
7,11,0,8817,245314,3.59,2.0912,15.6612
7,11,1,8444,250372,3.37,2.0912,15.6612
7,12,0,3142,99419,3.16,2.5641,13.3177
7,12,1,3054,98198,3.11,2.5641,13.3177
7,19,0,2408,131445,1.83,0.3545,4.4759
7,19,1,1885,127821,1.47,0.3545,4.4759
7,43,0,8468,350717,2.41,0.8942,6.2613
7,43,1,706,345673,0.2,0.8942,6.2613
7,6,0,101108,2741102,3.69,5.0566,14.5719
7,6,1,92044,2881602,3.19,5.0566,14.5719
7,17,0,10736,382938,2.8,3.3389,11.3336
7,17,1,10172,382538,2.66,3.3389,11.3336
7,27,0,4169,219977,1.9,2.3247,10.3088
7,27,1,4866,212940,2.29,2.3247,10.3088
7,41,0,16468,401245,4.1,3.6156,10.1928
7,41,1,16013,402283,3.98,3.6156,10.1928
7,2,0,21478,920332,2.33,3.0347,11.6434
7,2,1,18319,935052,1.96,3.0347,11.6434
7,10,0,7461,288052,2.59,1.7722,11.0486
7,10,1,6297,291540,2.16,1.7722,11.0486
7,44,0,30645,1251933,2.45,2.347,11.2669
7,44,1,25367,1302399,1.95,2.347,11.2669
7,5,0,13032,333374,3.91,1.2101,7.1988
7,5,1,12147,340010,3.57,1.2101,7.1988
7,13,0,5898,196275,3.0,0.7861,6.803
7,13,1,8048,198266,4.06,0.7861,6.803
7,0,0,22644,537547,4.21,10.5504,9.8637
7,0,1,20217,582885,3.47,10.5504,9.8637
7,28,0,4341,159478,2.72,11.56,5.8578
7,28,1,3625,169592,2.14,11.56,5.8578
7,33,0,6062,147899,4.1,11.7866,8.5803
7,33,1,5361,159865,3.35,11.7866,8.5803
7,35,0,20229,456458,4.43,11.56,11.3266
7,35,1,1903,486486,0.39,11.56,11.3266
